,,,,,,,,,6.02E+23,,1.20E+02,N*,1000,,,,,,,kJ/mol,J /K/mol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,680,N,NH3,,N2H2,H,,,7.42E-12,,4.83E+03,,5.92E-14,this is never going to happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N,NH3,,N2,H2,H,,,,,,,very endothermic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,681,N2H2,H,,NH3,N,,,2.50E-11,,2.50E+03,,2.05E-12,is the slightly exothemic reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N2H2,O,,NNH,OH,,,1.67E-13,0.50,,,3.05E-13,I. Glassman and R. Yetter.  2008.  Combustion.  Academic Press. 800pp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N2H2,OH,,NNH,H2O,,,1.67E-11,,1.00E+03,,6.14E-12,I. Glassman and R. Yetter.  2008.  Combustion.  Academic Press. 800pp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N2H2,OH,,NNH,H2O,,,2.54E-14,3.40,-6.86E+02,,3.02E-12,Linder et al 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,O2,,HO2,,,,5.47E-32,-1.80,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,O2,,HO2,,,,7.50E-11,,,,,JPL 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2CO,O2,,HCO,HO2,,,3.40E-11,,1.96E+04,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4,O2,,CH3,HO2,,,6.71E-11,,2.86E+04,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH3O,O2,,H2CO,HO2,,,7.20E-14,,1.08E+03,,,Atkinson et al 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C2H3,O2,,C2H2,HO2,,,6.58E-12,-1.26,1.66E+03,,,"Marinov, N.M.; Pitz, W.J.; Westbrook, C.K.; Vincitore, A.M.; Castaldi, M.J.; Senkan, S.M. 1998  Aromatic and Polycyclic Aromatic Hydrocarbon Formation in a Laminar Premixed n-butane Flame.  Combust. Flame 114, 192 - 213.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,O2,,CO,HO2,,,5.20E-12,,,,,Atkinson et al 2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2,O2,,H,HO2,,,2.41E-10,,2.85E+04,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,O,,OH,O2,,,2.70E-11,,-2.24E+02,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,HS,,HSO,OH,,,1.00E-11,,,,,Sta Molina 1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,H,,H2O,O,,,2.40E-12,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,H,,OH,OH,,,7.20E-11,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,H,,H2,O2,,,5.60E-12,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,OH,,H2O,O2,,,5.00E-12,,,,,"1200-1700 K Srinivasan, N.K.; Su, M.C.; Sutherland, J.W.; Michael, J.V.; Ruscic, B. 2006.  Reflected shock tube studies of high-temperature rate constants for OH+NO2 -> HO2+NO and OH+HO2 -> H2O+O2.  J. Phys. Chem. A 110,  6602 - 6607.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,OH,,H2O,O2,,,4.80E-11,,-2.50E+02,,,200-400 K Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,C2H,,O2,C2H2,,,3.00E-11,,,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CO,HO2,,CO2,OH,,,2.51E-10,,1.19E+04,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,OH,,H2O2,,,,6.89E-31,-0.80,,,,Atkinson et al 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,OH,,H2O2,,,,2.60E-11,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2O2,,,OH,OH,,,2.01E-07,,2.29E+04,,,Baulch 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2O2,,,OH,OH,,,3.00E+14,,,,,Baulch 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,HO2,,H2O2,O2,,,1.90E-33,,-9.80E+02,,,Atkinson et al 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,HO2,,H2O2,O2,,,2.20E-13,,-6.00E+02,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2,HO2,,H2O2,H,,,5.00E-11,,1.31E+04,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,H2O2,,HO2,H2,,,2.81E-12,,1.89E+03,,,Baulch 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H2CO,HO2,,HCO,H2O2,,,1.05E-13,2.50,5.14E+03,,,"Eiteneer, B.; Yu, C.-L.; Goldenberg, M.; Frenklach, M. 1998.   Determination of rate coefficients for reactions of formaldehyde pyrolysis and oxidation in the gas phase.   J. Phys. Chem. A  102, 5196 - 5205.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,H2O2,,HO2,H2O,,,2.90E-12,,1.60E+02,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O,H2O2,,HO2,OH,,,1.40E-12,,2.00E+03,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,H,H2O2,,H2O,OH,,,1.69E-11,,1.80E+03,,,Baulch 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH3,H2O2,,CH4,HO2,,,2.01E-14,,-3.00E+02,,,Tsang 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O,O2,,O3,,,,6.00E-34,-2.30,,,,JPL 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O,O2,,O3,,,,2.80E-12,,,,,Atkinson et al 1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,,,O2,O,,,7.31E-10,,1.16E+04,,,NIST 1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O,O3,,O2,O2,,,8.00E-12,,2.06E+03,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SO,O3,,SO2,O2,,,4.50E-12,,1.17E+03,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,H,,OH,O2,,,1.40E-10,,4.70E+02,,,JPL 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,OH,,HO2,O2,,,1.70E-12,,9.40E+02,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,HO2,,O2,O2,OH,,1.10E-14,,5.00E+02,,,JPL 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,S,,SO,O2,,,1.20E-11,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,CS,,OCS,O2,,,3.00E-16,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,CH3,,CH3O,O2,,,5.10E-12,,2.10E+02,,,Atkinson et al 2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,C2H2,,products,,,,1.00E-14,,4.10E+03,,,JPL 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O3,C2H4,,products,,,,9.10E-15,,2.59E+03,,,Atkinson et al 2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HS,O3,,HSO,O2,,,9.50E-12,,280.25,,7.18E-12,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,O3,,HO2,O2,,,1.70E-12,,940.58,,6.64E-13,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HSO,O3,,HS,O2,O2,,2.54E-13,,3.84E+02,,1.73E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO,H,,HNO,,,,1.34E-31,-1.32,3.70E+02,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO,H,,HNO,,,,2.44E-10,-0.41,,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,,,H,NO,,,5.48E-07,-1.24,2.53E+04,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,,,H,NO,,,1.00E+15,-0.43,2.49E+04,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,H,,NO,H2,,,3.00E-11,,5.00E+02,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,H,,NO,H2,,,2.35E-11,0.94,2.49E+02,,,"Nguyen, H.MT.; Zhang, S.W.; Peeters, J.; Truong, T.N.; Nguyen, M.T. 2004.  Direct ab initio dynamics studies of the reactions of HNO with H and OH radicals.  Chem. Phys. Lett.   388, 94 - 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,H2,,H2O,NH,,,1.66E-10,,8.06E+03,,,"Rohrig, M.; Wagner, H.G.  The reactions of NH(X3Σ-) with the water gas components CO2, H2O, and H2.  Symp. Int. Combust. Proc. 25,  975 - 981 1994",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,O,,NO,OH,,,3.80E-11,,,,,"Inomata, S.; Washida, N.  Rate Constants for the Reactions of NH2 and HNO with Atomic Oxygen at Temperatures Between 242 and 473 K  J. Phys. Chem. A 103 5023 - 5031 1999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,OH,,H2O,NO,,,8.00E-11,,5.00E+02,,4.85E-11,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,OH,,H2O,NO,,,1.75E-12,1.19,1.68E+02,,6.20E-12,"Nguyen, H.MT.; Zhang, S.W.; Peeters, J.; Truong, T.N.; Nguyen, M.T. 2004.  Direct ab initio dynamics studies of the reactions of HNO with H and OH radicals.  Chem. Phys. Lett.   388, 94 - 99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH2,O,,HNO,H,,,1.10E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH2,O,,HNO,H,,,7.47E-11,,,,,Cohen Westerberg 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH,O2,,HNO,O,,,6.79E-14,2.00,3.27E+03,,,300-3300 K Miller Melius1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH2,O2,,HNO,OH,,,1.66E-11,,1.32E+04,,,"Hennig, G.; Klatt, M.; Spindler, B.; Wagner, H.Gg. The reaction of NH2 + O2 at high temperatures.  Ber. Bunsenges. Phys. Chem.  99,   651 - 657 1995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH2,O2,,HNO,OH,,,7.50E-12,,2.50E+04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,NH,,HNO,H,,,3.30E-11,,,,,Cohen Westerberg 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,NH2,,H2O,HNO,,,1.60E-11,-1.12,-3.56E+02,,,"Sumathi, R.; Peyerimhoff, S.D.   A quantum statistical analysis of the rate constant for the HO2 + NH2 reaction.  Chem. Phys. Lett.  263, 742 - 748 1996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HO2,NH2,,HNO,H2O,,,6.03E-16,0.55,2.64E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,NH2,,NO,NH3,,,6.49E-13,1.63,-6.30E+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,CO,,CO2,NH,,,3.32E-12,,6.19E+03,,,Roh Wag 1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,CN,,NO,HCN,,,3.00E-11,,,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,CH3,,NO,CH4,,,1.85E-11,0.76,1.76E+02,,,"Choi, Y.M.; Lin, M.C.   Kinetics and mechanisms for reactions of HNO with CH3 and C6H5 studied by quantum-chemical and statistical-theory calculations.   Inter. J. Chem. Kinet.   37,  261 - 274  2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HCO,NO,,CO,HNO,,,1.20E-11,,,,,Tsang 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH3O,NO,,H2CO,HNO,,,4.00E-12,-0.70,,,,Atkinson et al 1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,CH3O,,NO,CH3OH,,,5.25E-11,,,,,"He, Y.; Sanders, W.A.; Lin, M.C. Thermal Decomposition of Methyl Nitrite: Kinetic Modeling of Detailed Product Measurements by Gas-Liquid Chromatography and Fourier Transform Infrared Spectroscopy.  J. Phys. Chem. 92, 5474",450 <T< 520 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,NCO,,HNCO,NO,,,3.00E-11,,2.53E+04,,,Tsang 1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O,NNH,,HNO,N,,,9.70E-19,4.84,,,,"Haworth, N.L.; Mackie, J.C.; Bacskay, G.B.   An Ab Initio Quantum Chemical and Kinetic Study of the NNH + O Reaction Potential Energy Surface: How Important Is This Route to NO in Combustion?   J. Phys. Chem. A  107,  6792 - 6803   2003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N2O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,O1D,N2,,N2O,,,,2.80E-36,,,,,Atkinson et al 2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,1.54E-16,,,,,3 body rate!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N2O,,,N2,O,,,9.51E-10,,2.90E+04,,2.45E-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N2O,,,N2,O,,,2.50E+11,,3.06E+04,1.54E-16,1.35E-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,OH,N2O,,NO,HNO,,,1.01E-17,4.33,1.26E+04,,,"Mebel, A.M.; Lin, M.C.; Morokuma, K.; Melius, C.F. Theoretical study of reactions of N2O with NO and OH radicals.  Int. J. Chem. Kinet.  28,  693 - 703 1996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO,HNO,,N2O,OH,,,1.41E-11,,1.49E+04,,,"Diau, E.W.; Halbgewachs, M.J.; Smith, A.R.; Lin, M.C.  Thermal reduction of NO by H2: kinetic measurement and computer modeling of the HNO + NO reaction.  Int. J. Chem. Kinet. 27, 867 - 881   1995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,HNO,HNO,,N2O,H2O,,,4.20E-17,4.00,6.01E+02,,,He Lin  1992,"He, Y.; Lin, M.C. (1992).   Effects of nitric oxide on the thermal decomposition of methyl nitrite: overall kinetics and rate constants for the HNO + HNO and HNO + 2NO reactions.  {\em Int. J. Chem. Kinet. 24,} 743 - 760.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH  ,NO,,products,,,,5.00E-11,,,,,Baulch 1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH,NO,,N2O,H,,,4.00E-11,,,,,0.7 to 0.8 NIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NH,NO,,OH,N2,,,1.00E-11,,,,,0.2 to 0.3 NIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
